Lighting,Microwave,Kitchen_outlet2,Kitchen_outlet1,Refrigerator
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,174.0
34.0,0.0,0.0,0.0,173.0
34.0,0.0,0.0,0.0,172.0
34.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,1907.0,0.0,0.0,152.0
0.0,1880.0,0.0,0.0,150.0
0.0,1853.0,0.0,0.0,149.0
0.0,0.0,0.0,0.0,148.0
0.0,0.0,0.0,0.0,147.0
0.0,0.0,0.0,0.0,146.0
38.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,127.0
0.0,0.0,0.0,0.0,143.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,192.0
0.0,0.0,0.0,0.0,208.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,121.0
0.0,0.0,0.0,0.0,122.0
0.0,0.0,0.0,0.0,124.0
0.0,0.0,0.0,0.0,125.0
0.0,0.0,0.0,0.0,126.0
32.0,0.0,0.0,0.0,128.0
35.0,0.0,0.0,0.0,129.0
0.0,0.0,0.0,0.0,131.0
0.0,0.0,0.0,0.0,132.0
0.0,0.0,0.0,0.0,133.0
0.0,0.0,0.0,0.0,135.0
0.0,0.0,0.0,0.0,136.0
0.0,1900.0,0.0,0.0,137.0
0.0,1886.0,0.0,0.0,139.0
0.0,1846.0,0.0,0.0,140.0
0.0,1851.0,0.0,0.0,141.0
0.0,1857.0,0.0,0.0,143.0
0.0,1862.0,0.0,0.0,144.0
0.0,0.0,0.0,0.0,146.0
0.0,0.0,0.0,0.0,147.0
0.0,0.0,0.0,0.0,148.0
0.0,0.0,0.0,0.0,150.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,149.0
0.0,0.0,0.0,0.0,148.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1919.0,0.0,0.0,0.0
0.0,1844.0,0.0,0.0,0.0
0.0,1770.0,0.0,0.0,0.0
0.0,1695.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
48.0,0.0,0.0,0.0,162.0
44.0,0.0,0.0,0.0,161.0
40.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,150.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2097.0,0.0,0.0,0.0
0.0,1916.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,150.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,155.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,182.0
0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,159.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,151.0
0.0,0.0,0.0,0.0,149.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,167.0
0.0,0.0,0.0,0.0,166.0
0.0,0.0,0.0,0.0,164.0
0.0,0.0,0.0,0.0,163.0
0.0,0.0,0.0,0.0,162.0
0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,160.0
0.0,0.0,0.0,0.0,158.0
0.0,0.0,0.0,0.0,157.0
0.0,0.0,0.0,0.0,156.0
0.0,0.0,0.0,0.0,154.0
0.0,0.0,0.0,0.0,153.0
0.0,0.0,0.0,0.0,152.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
